"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2019029919,"03","9","979 KIRKWOOD PIKE","","QUARRYVILLE","PA","17566","EDGAR M HERR INC","7177875918","008301","","","","","N","","","","","","N","","1","00174538","06"
2019043180,"99","6","14 ANTHONY DR","","MANHEIM","PA","17545","ADCOCK BROTHERS AUTO TRANSPORT","7176732691","","","","","","N","","","","","","N","","1","00540755","06"
2019062316,"03","9","200 1ST AVE","","CARNEGIE","PA","15106-2502","FBM LOGISTICS LLC","4122798260","054000","","","","","N","","","","","","N","","2","01052526","04"
2019062525,"02","3","1327 N READING RD","","STEVENS","PA","17578","EAGLE RENTAL","7173363945","038000","","","","","N","","","","","","N","","1","00870222","03"
2019065514,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL OF PA","7174682965","080000","","","","","N","","","","","","N","A-8911340","1","01413530","04"
2019067017,"04","4","1076 OLD MANHEIM PIKE","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","4849832567","073280","","","","","N","","","","","","N","","1","00042482","09"
2019068473,"03","4","96 W OREGON ROAD","","LITITZ","PA","17543","PHIL HUMBERT TRUCKING","7173410578","033000","","","","","N","","","","","","N","","1","00436067","04"
2019073323,"03","3","209 WASHINGTON ST","","DENVER","PA","17517","FASSNACHT, BRADLEY","7172714398","025999","","","","","N","","","","","","N","0","2","02372629","03"
2019078393,"05","1","231 BOULDER DRIVE","","LAKE IN THE HILLS","IL","60156","SUNLIGHT LOGISTICS INC","6303308286","060000","","","","","N","","","","","","N","","1","01418426","08"
2019080388,"03","4","69 N HERSHEY AVE","","LEOLA","PA","17540","A&H EXCAVATING","7173544181","073280","","","","","N","","","","","","N","","1","","04"
2019081860,"03","0","2032 RIGHT HAND GAP RD","","CLAYBURG","PA","16625","WEYANDT TRUCKING","8143306620","080000","","","","","N","","","","","","N","","2","00490708","08"
2019082033,"03","0","170 SCHOOL RD.","","BERNVILLE","PA","19506","HORST TRANSPORT","6107817190","","","","","","N","","","","","","N","UNKNOWN","2","","04"
2019086279,"02","1","6234 MANORHILL CIR","","HARRISBURG","PA","17111","BOOKER ENTERPRISES","7179917687","014000","","","","","N","","","","","","N","","1","00265752","03"
2019088797,"02","8","2202 SOUTH MARKET STREET","","ELIZABETHTOWN","PA","17022","DUNHAM SCHOOL SERVICES LP","7173610024","999999","","","","","N","","","","","","N","","2","00350651","11"
2019094914,"02","1","2607 KEYWAY DR","","YORK","PA","17402-4712","REISINGER POULTRY INC","9999999999","033000","","","","","N","","","","","","N","","1","00011662","03"
2019097952,"05","1","13316 LEHMAN STREET","","LEBANON","PA","17046","HAG TRANSPORTATION","8002263696","080000","","","","","N","","","","","","N","","1","03138235","08"
2019098520,"02","1","4000 CLINE AVENUE","","EAST CHICAGO","IN","46312","BAXTER INTERNATIONAL","8004229837","033000","","","","","N","","","","","","N","","1","00310603","03"
2019098520,"02","1","1592 ROUTE 38 BOX 619","","LUMBERTON","NJ","08048","MILLER AUTO LEASING","8882652900","026000","","","","","N","","","","","","N","","2","00813554","03"
2019106228,"06","9","426 NORTH MAIN STREET S","","MIDDLEBURY","IN","46540","STAR FLEET TRUCKING INC","8882818727","054000","","","","","N","","","","","","Y","","2","00493424","09"
2019110348,"03","7","1251 EAST EARL ROAD","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559560","073280","","","","","N","","","","","","N","A-8911340","3","01413538","04"
2019111578,"05","6","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","N","","1","","08"
2019117955,"02","1","1821 S 19TH STREET","","HARRISBURG","PA","17104","UNITED PARCELS SERVICE","7173483442","022100","","","","","N","","","","","","N","","2","00021800","03"
2019120962,"02","1","1373 ENTERPRISE DRIVE","","WEST CHESTER","PA","19380","COMMUNICATION TEST DESIGN INC","6107938871","999999","","","","","N","","","","","","N","","2","00267846","08"
2019125513,"05","9","209 MOUNT AIRY RD","","PEACH BOTTOM","PA","17563","MOUNT AIRY LUMBER CO.  LLC","7177687238","075620","","","","","N","","","","","","N","","2","00267091","08"
2019131504,"06","1","17W724  BUTTERFIELD RD APT106","","OAKBROOK TERRACE","IL","60181","LOGISTIC PROS LLC","3146006413","080000","","","","","N","","","","","","N","","2","03166056","08"
2020000424,"05","0","15W580 NORTH FRONTAGE RD","","BURR RIDGE","IL","60627","COMPASS TRUCK RENTAL & LEASING L","8724000878","080000","","","","","N","","","","","","N","","2","02508694","08"
2019004597,"05","1","310 N. ZARFOSS DR","","YORK","PA","17404","A&S SERVICES","9999999999","080000","","","","","N","","","","","","N","","2","01880751","08"
2019007457,"02","2","271 PROSPECT RD","","MOUNT JOY","PA","17552","HEISEY OIL","7178922000","","3","","","","Y","1","","","","","N","","2","00903604","09"
2019009599,"99","0","120 INDUSTRIAL WAY","","CONSHOHOCKEN","PA","19428","GL SAYRE","2156202957","080000","","","","","N","","","","","","N","","1","00012495","07"
2019013541,"04","3","11690 NW 105 STREET","","MIAMI","FL","33178","RYDER INTEGRATED","6107818819","999999","","","","","N","","","","","","N","","2","00165420","08"
2019015285,"02","1","11401 ROOSEVELT BLVD","","PHILADELPHIA","PA","19154","UNITED REFIGERATION INC","7175604400","025999","","","","","N","","","","","","N","","3","00257749","03"
2019015427,"05","2","5161 APPLEBUTTER RD STE","","PIPERSVILLE","PA","18947","TRANSNOBLE LOGISICS INC","2157947890","080000","","","","","N","","","","","","N","","1","02162453","06"
2019025101,"02","0","1220 GEORGETOWN ROAD","","CHRISTANA","PA","17509","WHITELOCK & WOERTH, INC","7177863615","","2","","","","Y","1","","","","","N","","1","00330604","05"
2019026066,"04","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","9999999999","080000","","","","","N","","","","","","U","","1","","99"
2019026951,"99","1","71 N HAZEL ST","","MANHEIM","PA","17545","MANHEIM CENTRAL SCHOOL DIST","9999999999","014050","","","","","N","","","","","","U","","1","","05"
2019028428,"05","9","4924 LINCOLN HWY WEST","","THOMASVILLE","PA","17364","KBS, INC","8005272299","080000","","","","","N","","","","","","","A95496","3","00246079","08"
2019030048,"05","1","7081 CREEK CROSSING DR","","HARRISBURG","PA","17111","HR  TRUCKING LLC","4846508310","080000","","","","","N","","","","","","N","A8916184","1","01859053","08"
2019031247,"03","8","45 ERICK RD","","LANCASTER","PA","17602","RED ROSE TRANSIT AUTHORITY","7173591925","","","","","","N","","","","","","N","","1","","11"
2019031662,"02","0","4101 WILLIAM RICHARDSON","","SOUTH BEND","IN","46628-9485","NEW CARBON CO LLC","8002530590","019500","","","","","N","","","","","","N","","1","01486479","99"
2019036339,"04","9","4750 E HARRISBURG PIKE,","","ELIZABETHTOWN","PA","17022","EASTERN MOBILE WASH LLC","7173610801","019500","","","","","N","","","","","","N","","2","02181033","09"
2019038643,"99","9","78 SUEDBERG RD","","PINE GROVE","PA","17963","PINE GROVE TOWING & RECOVERY LLC","9999999999","018000","","","","","N","","","","","","U","","2","","99"
2019039053,"03","4","15 SWAMP CHURCH RD","","REINHOLDS","PA","17569","MJF TRUCKING LLC","7173367151","073280","","","","","N","","","","","","N","","2","00463147","04"
2019041034,"03","1","1246 S. CAMERON ST.","","HARRISBURG","PA","17104","AREA STORAGE & TRANSFER INC","7175997655","080000","","","","","N","","","","","","N","","2","00358803","06"
2019042210,"03","9","15044 HOTCHKISS VALLEY","","LOUDON","TN","37774","MISSION TRANSPORT","8659865774","080000","","","","","N","","","","","","N","","2","01238935","08"
2019051952,"05","3","4672 CEDAR SPRINGS RD","","MIFFLINTOWN","PA","17059","TRIPLE J TRANSPORT LLC","7175137573","080000","","","","","N","","","","","","N","","1","02204596","08"
2019054890,"02","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","7173975613","039600","","","","","N","","","","","","N","0000","2","00000000","11"
2019055583,"02","8","1370 WASHINGTON PIKE","","BRIDGEVILLE","PA","15017","STA OF PENNSYLVANIA INC","8149385250","036000","","","","","N","","","","","","N","","2","00818076","11"
2019055686,"03","1","500 OLD DOMINION WAY","","THOMASVILLE","NC","27360-8923","OLD DOMINION FREIGHT LINE","8002355569","008000","","","","","N","","","","","","N","","2","00090849","08"
2019058774,"08","0","2675 MORGANTOWN RD.","","READING","PA","19607","PENSKE","6103207103","033001","","","","","N","","","","","","N","","2","01952846","05"
2019066704,"05","2","P.O. BOX 719","","PALMER","MA","01069","AMERICAN CARBONATION CORPORATION","4132834523","999999","","","","","N","","","","","","N","","1","00328711","08"
2019076671,"99","6","145 N KANSAS ST","","EDWARDSVILLE","IL","62025","CASSENS TRANSPORT COMPANY","6186563006","015000","","","","","N","","","","","","N","","2","00124358","06"
2019078368,"02","4","825 READING RD","","BOWMANSVILLE","PA","17507","BRUBACHER","7174454571","015000","","","","","N","","","","","","N","A-00123562","1","00466762","09"
2019079350,"02","2","17TH AND ARESENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","7174125300","039000","3","","","","Y","1","","","","","N","","1","","03"
2019084315,"02","3","4028 HANOVER PIKE","","MANCHESTER","MD","21102","RON RICHARDS AUTOMOTIVE INC","4102393180","033000","","","","","N","","","","","","N","","1","01047999","03"
2019104382,"05","1","3680 E 52ND AVE","","DENVER","CO","80216","LOAD TO RIDE TRANSPORTATION LLC","7202770030","080000","","","","","N","","","","","","N","","2","47121717","08"
2019106664,"99","9","UNKNOWN","","UNKNOWN","ZZ","UNKNOWN","UNKNOWN","0000000000","999999","","","","","N","","","","","","U","","1","","08"
2019114477,"03","7","1251 EAST EARL RD","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559560","259999","","","","","N","","","","","","U","","2","01413530","04"
2019116491,"02","7","230 OBIE RD","","NEWMANSTOWN","PA","17073","WASTE INDUSTRIES OF PA","7179492363","999999","","","","","N","","","","","","U","","2","00999999","09"
2019133059,"99","9","421 PENN GRANT RD","","LANCASTER","PA","17602","RANDALL ANDREWS","7175533488","","","","","","N","","","","","","U","9999999999","1","99999999","99"
2020000571,"03","2","281 E MAIN STREET","","RISING SUN","MD","21911","DIXIE LAND OIL","4434144940","054000","","","","","N","","","","","","N","A-00447303","2","01077035","04"
2019007216,"02","2","811 ROHERSTOWN RD","","LANCASTER","PA","17601","REITZ OIL","7173973731","026000","3","","","","Y","1","","","","","N","","2","02083789","03"
2019015860,"02","1","1740 STEWART ST","","SANTA MONICA","CA","90404","RED BULL DISTRIBUTION COMPANY IN","7176145530","019500","","","","","N","","","","","","N","","1","01873218","03"
2019017058,"03","2","1525 KING STREET","","LEBANON","PA","17042","TRIPLE M FARMS","7172723225","073280","","","","","N","","","","","","N","","3","00087743","04"
2019020567,"05","3","13817 EMERSON DR","","HAGERSTOWN","MD","21742","ISLAM AYDINOVICH AKHMEDOV","3093504013","080000","","","","","N","","","","","","N","","1","03187402","08"
2019024605,"05","1","123 PENNSYLVANIA AVE","","KEARNY","NJ","07032","JAAP TRUCKING INC","3474620191","080000","","","","","N","","","","","","N","","1","02634381","08"
2019026282,"04","4","151 BROOKSIDE PL","","NOTTINGHAM","PA","19362","PRIVATELY OWNED","6108429237","073280","","","","","N","","","","","","N","","2","01242628","04"
2019026285,"99","1","1107 N READING RD","PO BOX 129","DENVER","PA","17517","KEYSTONE AUTOMOTIVE INDUSTRIES","9999999999","017000","","","","","N","","","","","","U","","1","","99"
2019026285,"99","1","5299 LINCOLN HWY W","","THOMASVILLE","PA","17364","RAYMOND CALDERONE","9999999999","011003","","","","","N","","","","","","U","","2","","99"
2019027095,"05","6","6665 KIMBERLY MILL RD","","ATLANTA","GA","303494635","D &AMP; D TRANSPORT SOLUTIONS LL","6786837926","026001","","","","","N","","","","","","N","","1","03047015","06"
2019030564,"99","8","1200 CONROY PLACE","","EASTON","PA","18040","EASTON COACH COMPNAY","9999999999","999999","","","","","N","","","","","","U","","1","","13"
2019033045,"02","8","2701 E CUMBERLAND ST","","LEBANON","PA","17402","BRIGHTBILL TRANSPORTATION INC","7172770777","030000","","","","","N","","","","","","N","","3","00620601","11"
2019033959,"99","9","525 HOLLANDER RD","","NEW HOLLAND","PA","17557","PRECISE CONCRETE WALLS INC","9999999999","013200","","","","","N","","","","","","","","1","","05"
2019034099,"04","5","1001 PAXTON STREET","","HARRISBURG","PA","17105","PENNSY SUPPLY INC","7172334511","073280","","","","","N","","","","","","N","","2","00011879","04"
2019037780,"03","4","1043 MOUNTAIN ROAD","","MANHEIM","PA","17545","MOUNTAINSIDE EXCAVATORS","7176655373","080000","","","","","N","","","","","","N","","1","01585850","04"
2019038872,"02","1","1011 W MARKET ST","","YORK","PA","17404","PRINT O STAT","7178547821","016000","","","","","N","","","","","","N","","1","00620905","09"
2019039366,"99","9","385 ANCHOR RD","","ELIZABETHTOWN","PA","17022","QUALITY METAL WORKS INC","9999999999","011000","","","","","N","","","","","","U","","1","","02"
2019039720,"99","9","187 MERTS DR","","ELIZABETHTOWN","PA","17022","MESSICK FARM EQUIPMENT INC","9999999999","019500","","","","","N","","","","","","U","","1","","99"
2019050797,"04","4","410 TRUCE ROAD","","NEW PROVIDENCE","PA","17560","CARL E KILLIAN DUMP TRUCK SERVIC","7177862493","026800","","","","","N","","","","","","N","A-00113448","1","00519714","04"
2019054999,"04","4","1313 LEBANON RD","","MANHEIM","PA","17545","MATTHEW KLINGER","7178755833","073280","","","","","N","","","","","","N","","2","02009753","04"
2019066354,"05","3","7135 CENTENNIAL PL","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","4845416746","080000","","","","","N","","","","","","N","","1","00511412","08"
2019066820,"02","0","258 E. SCOTLAND DRIVE A","","BEAR","DE","19701","AMTRAK","3028342794","013200","","","","","N","","","","","","N","A-00240318","2","00240318","09"
2019080498,"01","6","1355 S. GEORGE STREET","","YORK","PA","17403","C & S TOWING & RECOVERY","7178488220","020160","","","","","N","","","","","","N","","2","01193126","09"
2019082338,"04","3","1347 KEENER RD","","BAINBRIDGE","PA","17502","LINWOOD LOGISTICS","9999999999","080000","","","","","N","","","","","","N","","1","00518434","08"
2019082989,"02","4","2525 N. 12TH ST. SUITE 360","PO BOX 12677","READING","PA","19601","UGI UTILITIES INC","7173835131","999999","","","","","N","","","","","","","","1","","03"
2019086410,"02","3","EQUIP 510-9077, 17TH &","","HARRISBURG","PA","17120","PENNDOT","7174125300","080000","","","","","N","","","","","","N","","1","00000009","06"
2019086412,"99","1","4833 CARLISLE PIKE","","MECHANICSBURG","PA","17050","COMMUNITY AID INC","7174127706","019500","","","","","N","","","","","","N","","1","01945229","05"
2019092115,"03","0","PO BOX 166","","HAMBURG","PA","19526","NORTH POND TRUCKING LLC","6106980278","017000","","","","","N","","","","","","N","","1","03057345","07"
2019092115,"05","9","200 INDUSTRIAL PARKWAY","","SOMERVILLE","NJ","08876","MID-STATE LUMBER CORPORATION","5702883628","080000","","","","","N","","","","","","N","","2","00169149","08"
2019092456,"02","1","2100 HOOVER AVENUE","","ALLENTOWN","PA","18109","PRIMO TRUCKING INC","6102645000","033000","","","","","N","","","","","","N","","1","01046534","03"
2019092805,"04","4","169 CEDAR RD","","HERSHEY","PA","17033","WEAVER FAMILY FARMS","7176489032","072800","","","","","N","","","","","","N","0","1","03087827","04"
2019093115,"99","9","774 CORPORATE CIR","","NEW CUMBERLND","PA","17070","CAPITOL DOOR & HARDWARE  CO INC","9999999999","024080","","","","","N","","","","","","U","","1","","99"
2019096457,"99","2","504 SCHOOL ROAD","","DENVER","PA","17517","DLD MARTIN INC","7174685708","000099","","","","","N","","","","","","N","A-00112846","1","00837024","08"
2019097550,"02","2","271 PROSPECT RD","","MOUNT JOY","PA","17552","HEISEY, DANIEL","7173686667","033000","3","","","","Y","2","","","","","N","","2","","03"
2019098969,"99","3","824 E MAIN ST PO BOX 75","","EPHRATA","PA","17522","WEAVER PRECAST","7177334823","","","","","","N","","","","","","N","","2","02319732","08"
2019100831,"02","6","3011 WILLOW STREET PIKE","","WILLOW STREET","PA","17584","ABSOLUTE TOWING LLC","7175093100","014865","","","","","N","","","","","","N","","1","01814932","09"
2019103808,"03","3","42 VINEMONT DR. REINHOLDS","","REINHOLDS","PA","17569","B-TECH TRANSPORT LLC","7176825674","080000","","","","","N","","","","","","N","","1","00308876","06"
2019114295,"02","1","150 ARROWHEAD DR","","MANHEIM","PA","17545","PHILLIPS GRAPHIC FINISHING LLC","7176534565","026000","","","","","N","","","","","","N","","2","","03"
2019127367,"05","3","485","","MASON DIXON RD","PA","17225","HOFFMAN TRANSPORT","7175977117","080000","","","","","N","","","","","","N","","2","00139857","08"
2019127698,"05","3","6848 MOUNT HERMAN RD","","MORRISVILLE","NC","275609260","BIG E TRANSPORTATION","7329407200","80,000","","","","","N","","","","","","N","","2","01762766","08"
2019130574,"03","3","1610 S GIRLS SCHOOL RD","","INDIANAPOLIS","IN","46231","BEACON SALES ACQUISITIONS","7175692661","073000","","","","","N","","","","","","N","","3","00031386","04"
2020000196,"99","9","UNKNOWN","","UNKNOWN","ZZ","9999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2020008599,"02","6","540 UP;AND AVE","","READING","PA","19611","MAIER'S BAKERY","6103767131","010680","","","","","N","","","","","","N","","2","00665959","02"
2019004105,"05","1","3523 45TH STREET","","FARGO","ND","58104","PRIME TIME FREIGHT INC","7012010709","080000","","","","","N","","","","","","N","","1","03094303","08"
2019006253,"02","1","407 NORTH AVE","","EAST BERLIN","PA","17316","TUCKER INDUSTRIAL","7172598339","026000","","","","","N","","","","","","N","","2","00839724","03"
2019008134,"03","6","10801 CORPORATE DR BOX 581027","","PLEASANT PRAIRIE","WI","53158","UNIMARK LOWBOY TRANSPORTATION LL","8004517560","080000","","","","","N","","","","","","N","","1","01604546","06"
2019021661,"05","0","2421 MORRAL-KIRKPATRICK","","MORRAL","OH","43337","FETTER AND SON","7404652961","080000","","","","","N","","","","","","N","","2","","08"
2019031336,"05","0","I088 COUNTY RD 18","","HOLGATE","OH","43527","ZACHRICH TRUCKING","8142218836","080000","","","","","N","","","","","","N","","1","00561586","08"
2019032505,"02","1","669 E ROSS ST","","LANCASTER","PA","17602","LEFFLER ENERGY","8779743497","010600","","","","","N","","","","","","N","","2","00943816","03"
2019034788,"99","9","258 LUMBER STREET","","MOUNT JOY","PA","17552","PREVAIL TOWING LLC","9999999999","033000","","","","","N","","","","","","U","","1","","99"
2019040414,"02","1","25 WISSLER ROAD","","LITITZ","PA","17543","MARTINS TRANSPORT INC","7177331235","033001","","","","","N","","","","","","","","2","00388975","03"
2019041952,"99","6","99","","99","ZZ","999999999","99","9999999999","000099","","","","","N","","","","","","U","","1","","99"
2019044631,"03","3","11029 FERGUSON VALLEY R","","LEWISTOWN","PA","17044","STELTZER TRUCKING","7179940915","080000","","","","","N","","","","","","N","","3","02501403","08"
2019056567,"05","4","4321 STATE ROUTE 7","","NEW WATERFORD","OH","44445","WILL'S TRUCKING COMPANY","3306599381","080000","","","","","N","","","","","","N","","1","01462329","08"
2019056836,"03","4","4610 LEIKE ROAD","","PARKESBURG","PA","19365","DIRTY DANS DUMP TRUCK SERVICE","4845719589","073280","","","","","N","","","","","","N","","1","01198970","04"
2019056836,"05","9","16830 CHICAGO AVE","","LANSING","IL","60438","PIGEON FREIGHT SERVICES INC","8472629800","080000","","","","","N","","","","","","N","","2","02838469","08"
2019058896,"05","2","8435 HEMLER RD","","THURMONT","MD","21788","RUSSEL MATHEWS","2403676412","080000","","","","","N","","","","","","N","","2","01376766","06"
2019069679,"99","9","94 WALDOBORO RD.","","JEFFERSON","ME","04348","A DUIE PYLE INC.","8003301945","033000","","","","","N","","","","","","N","","1","00113594","08"
2019071099,"03","3","502 S 7TH ST","","AKRON","PA","17501","GLICK'S AUTO BODY & AUTO SALES","7178592061","","","","","","N","","","","","","N","","1","03179842","00"
2019073186,"03","4","139 WASHINGTON ST","","HUDSON","MA","01749","JP GENERAL SERVIES INC","9785622367","014000","","","","","N","","","","","","N","","2","02506574","04"
2019075534,"05","1","4402 SW 44TH ST","","OKLAHOMA CITY","OK","73119","US EXPRESS INC","8448797737","080000","","","","","N","","","","","","N","","1","00303024","08"
2019081859,"99","9","410 SPRINGTON WAY","","LANCASTER","PA","17601","CJC VENTURES LLC","7176298389","999999","","","","","N","","","","","","N","","1","00962198","08"
2019083553,"05","3","31 ULSH LN","","FREDERICKSBURG","PA","17026","LAUDERMAN AND DERR","4843666932","080000","","","","","N","","","","","","N","","1","03102247","09"
2019092582,"02","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","7173581933","039000","","","","","N","","","","","","N",".","1","","11"
2019098529,"04","9","479 HORSHOE PIKE","","LEBANON","PA","17042","MARK HERSHEY FARMS INC","7178674624","073280","","","","","N","","","","","","N","","1","00068778","98"
2019103544,"02","1","1400 METROPOLITAN AVE","","THOROFARE","NJ","08086","J AMBROGI","8568450377","025950","","","","","N","","","","","","N","","1","00392622","09"
2019104868,"05","1","4004 B SAXONY DRIVE","","MOUNT LAUREL","NJ","08054","GRAND USA TRANSPORT LLC","7323800900","080000","","","","","N","","","","","","N","","1","00232591","08"
2019107241,"05","1","14061 GARAVOGUE AVE","","ORLAND PARK","IL","60467","T LINE EXPRESS","8477544667","041000","","","","","N","","","","","","N","","2","01870373","08"
2019107994,"99","9","3 CHARLES PLACE PO BOX 906","","BROWNSTOWN","PA","17508","DAVCONRELOCATION SERVICES","9999999999","012000","","","","","N","","","","","","U","","1","","99"
2019109657,"05","3","593 NASSAU STREET","","NORTH BRUNSWICK","NJ","08902","K OCEAN TRANSPORT","9082208888","080000","","","","","N","","","","","","N","","2","01183389","08"
2019112015,"02","0","5440 W. 122ND ST","","ASLIP","IL","60803","IMPEL UNION INC","7086348700","080000","","","","","N","","","","","","N","","3","01102122","07"
2019124856,"02","1","1327 NORTH READING ROAD","","STEVENS","PA","17578","EAGLE RENTAL INC","7173363945","","","","","","N","","","","","","N","","2","00870222","09"
2019127580,"04","4","719 N WHEATLAND ST","","PHOENIXVILLE","PA","19460","RITTENBAUGH INC","6109358501","073280","","","","","N","","","","","","N","A-00122641","1","00799390","04"
2019127593,"05","1","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES INC","4028956640","080000","","","","","N","","","","","","N","","1","00053467","08"
2019128279,"05","3","1810 AVENUE C","","ENSLEY","AL","35218","P&2 TRANSPORTATION LLC","2057884000","080000","","","","","N","","","","","","N","","3","01243338","08"
2019129027,"02","1","2100 N GEORGE ST","","YORK","PA","17404","RUTTERS DAIRY INC","7178489827","067848","","","","","N","","","","","","N","","2","00011707","06"
2019130428,"05","1","2978 HOLIDAY WAY","","GREENWOOD","IN","46143","GB TRUCKING","3175764038","080000","","","","","N","","","","","","N","","1","03101771","08"
2019135386,"04","4","727 700 ROAD","","NEW OXFORD","PA","17350","BIG BROTHERS TRUCKING LLC","7179692969","073280","","","","","N","","","","","","N","","2","02899309","04"
2019001953,"05","1","27 EMI LANE","","MANHEIM","PA","17545","NOLT TRANSPORTATION LLC","7176290967","080000","","","","","N","","","","","","N","","3","00154324","08"
2019003007,"05","1","255 DURLACH RD.","","EPHRATA","PA","17522","RM KURTZ ENT.","7177338860","080000","","","","","N","","","","","","","","1","01111111","08"
2019003007,"02","8","1524 HOLLYWOOD AVE.","","LITITZ","PA","17543","RAYMOND GROFF INC.","7177338860","999999","","","","","N","","","","","","","","2","00011111","11"
2019005246,"03","3","221 EAST STATE STREET P","","QUARRYVILLE","PA","17566","MILKEY HAVEN FARMS LP","7179518881","080000","","","","","N","","","","","","N","","1","00450818","08"
2019013713,"99","4","870 DURLACH RD","","STEVENS","PA","17578","CLAY TOWNSHIP MUNCIPAL OFFICE","9999999999","039000","","","","","N","","","","","","N","","2","","05"
2019018750,"99","1","1275 NW 128TH STREET","","CLIVE","IA","50325","JACOBSON TRANSPORTATION","9102173229","080000","","","","","N","","","","","","N","","1","00241594","08"
2019018750,"99","1","11670 NW 105TH STREET","","MIAMI","FL","33178","RYDER TRUCK RENTAL","5123644277","080000","","","","","N","","","","","","N","","2","00016130","08"
2019021446,"","4","409 BOOT ROAD","","DOWNINGTON","PA","19225","KENWOOD","8562695667","073280","","","","","N","","","","","","N","","2","00888666","09"
2019023349,"05","2","1 CAMPUS DR","","PARSIPPANY","NJ","07054","HAWK LOGISTIC SOLUTIONS","8332581924","079100","","","","","N","","","","","","N","","1","00510003","08"
2019024001,"02","2","2011 STATE ROAD","","DUNCANNON","PA","17020","MARSTELLAR TRANSPORT LLC","7174365800","033000","1","","","","Y","1","","","","","","","1","02564573","02"
2019028720,"03","8","2202 SOUTH MARKET STREET","","ELIZABETHTOWN","PA","17603","DURHAM SCHOOL SERVICES LP","7173610024","","","","","","N","","","","","","N","","2","00350651","11"
2019034810,"03","7","85 BRICKYARD ROAD","","MANCHESTER","PA","17435","PENN WASTE","7177674456","","","","","","N","","","","","","N","","1","02070588","04"
2019043065,"05","6","10801 CORPORATE DR. BOX 581027","","PLEASANT PRAIRIE","WI","531581027","UNIMARK LOWBOY TRANSPORTATION LL","2625647270","117000","","","","","N","","","","","","N","","1","","08"
2019049416,"03","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOOD'S DISPOSAL SERVICE","7178591879","073280","","","","","N","","","","","","N","","7","02074205","04"
2019050798,"04","4","1142 LANCASTER PIKE","","DRUMORE","PA","17518","RICHARD DALE D WITMER TRUCKING","7175984028","073280","","","","","N","","","","","","N","","1","02022103","04"
2019057624,"05","1","10387 MIDDLEBRANCH AVE","","HARTVILE","OH","44632","PAUL SLABAUGH","3304887497","080000","","","","","N","","","","","","N","","1","03003235","06"
2019062093,"99","1","3100 INDUSTRIAL PARKWAY","","JEFFERSONVILLE","IN","47130","RYDER TRUCK RENTAL INC","4436742356","054000","","","","","N","","","","","","N","","1","00882853","08"
2019062137,"99","9","109 S. MAIN ST","","CAMDEN","DE","19934","KENT OIL CO LLC","9999999999","999999","","","","","N","","","","","","U","","1","","99"
2019062137,"99","9","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE","9999999999","022100","","","","","N","","","","","","U","","3","","99"
2019064508,"02","1","119 MOONACHIE AVE","","MONNACHIE","NJ","07074","RYDER TRUCK RENTAL","2014389100","019500","","","","","N","","","","","","N","0","2","00513985","03"
2019065394,"03","1","2529 TURF DRIVE","","DALTON","GA","30721","A VARGAS LOGISITICS LLC","9999999999","800000","","","","","N","","","","","","U","","2","00204556","08"
2019068397,"05","3","1376 LANDIS ROAD","","ELIZABETHTOWN","PA","17022","WOLGEMUTH BROTHERS","7179254440","080000","","","","","N","","","","","","N","","2","00468262","06"
2019071688,"02","9","1785 CHESTNUT HILL RD","","MOHNTON","PA","19540","WILLOW GATES LANDSCAPING LLC","9999999999","019500","","","","","N","","","","","","U","","2","","99"
2019071764,"05","1","94 WALDOBORO ROAD","","JEFFERSON","ME","04348","COMMERCIAL TRAILER LEASING INC","8005266076","080000","","","","","N","","","","","","N","","2","00391962","08"
2019072727,"05","1","9201 RIVER RD","","PENNSAUKEN","NJ","08110","FINSTER COURIER INC","8566638844","080000","","","","","N","","","","","","N","","1","00751209","06"
