"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2017060845","3","3","0041","0060","1152","S","3","45","NEWPORT PK","2","3","36"
"2017058415","3","3","2033","0080","74","N","2","40","CHERRY HILL RD","2","3","36"
"2017057105","3","3","0324","0220","1889","N","02","45","NEW DANVILLE PK","2","3","36"
"2017066539","3","3","0222","0631","741","S","2","25","PRINCE ST","2","3","36"
"2017069513","3","3","0462","0200","673","U","2","40","COLUMBIA AV","2","3","36"
"2017060994","3","3","0441","0020","1941","N","2","35","WATER ST","2","3","36"
"2017071278","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2017068708","3","3","0741","0490","0","W","2","50","STRASBURG RD","2","3","36"
"2017066971","3","3","0222","0350","2417","S","2","55","BEAVER VALLEY PK","2","3","36"
"2017090398","3","3","0072","0230","2534","S","2","55","LANCASTER RD","2","3","36"
"2017068242","3","3","0030","0380","1047","E","2","40","LINCOLN HW","2","3","36"
"2017074389","4","4","","","","N","02","35","LITITZ RD","4","","36"
"2017060254","3","3","0896","0300","2031","N","2","45","HARTMAN BRIDGE RD","2","3","36"
"2017054947","4","4","","","","N","01","25","MARY ST","4","","36"
"2017056936","3","3","0072","0120","1421","S","2","35","MANHEIM PK","2","3","36"
"2017076514","4","4","4003","0040","0","N","2","35","KINDERHOOK RD","2","3","36"
"2017062385","3","3","0441","0190","0","S","2","55","RIVER RD","2","3","36"
"2017054849","3","3","1047","0110","0","S","2","40","SCHOENECK RD","2","3","36"
"2017073681","3","3","1003","0010","996","S","2","50","HORSESHOE RD","2","3","36"
"2017070022","3","3","0741","0090","800","W","2","45","ROHRERSTOWN RD","2","3","36"
"2017048581","4","4","","","","W","02","25","CHERRY ST","4","","36"
"2017071635","4","3","","","","S","02","25","LIME ST","4","","36"
"2017061306","3","3","","","","N","02","35","RETTEW MILL RD","4","","36"
"2017076597","3","3","1063","0041","0","W","2","35","NEW HOLLAND PK","2","3","36"
"2017058590","3","3","0272","0580","302","N","2","40","OREGON PK","2","3","36"
"2017057820","3","4","","","","S","02","25","FIELDGATE DR","4","","36"
"2017075626","3","3","0072","0340","1670","N","2","45","LEBANON RD","2","3","36"
"2017068729","3","3","0896","0252","1674","N","2","25","HISTORIC DR","2","3","36"
"2017054369","3","3","","","","E","02","35","RED RUN RD","4","","36"
"2017058023","4","3","","","","W","02","55","HOSTETTER RD","4","","36"
"2017069269","3","3","4020","0090","1365","E","2","35","HARRISBURG PK","2","3","36"
"2017061776","5","5","8044","0250","0","E","1","35","RAMP G RD","2","1","36"
"2017056999","3","3","0222","0560","826","N","2","35","HIGHLAND AV","2","3","36"
"2017061062","3","3","0222","0771","203","S","2","65","","2","1","36"
"2017071029","3","3","7076","0130","2640","E","4","70","EAST/WEST PK","5","1","36"
"2017008958","3","3","","","","N","02","35","CENTERVILLE RD","4","","36"
"2017017638","3","3","2007","0080","243","E","2","45","SPRUCE GROVE RD","2","3","36"
"2017004410","3","3","","","","E","02","25","E NEW ST","4","","36"
"2017015533","3","3","0272","0710","2015","U","2","35","READING RD","2","3","36"
"2017015279","3","3","0030","0550","1564","W","2","45","LINCOLN HW","2","3","36"
"2017023201","3","3","0322","0100","471","E","2","40","28TH DIVISION HW","2","3","36"
"2017022844","4","4","","","","N","02","25","CORNELL AV","4","","36"
"2017010026","4","4","","","","N","02","25","GRANT ST","4","","36"
"2017008402","4","3","","","","N","02","25","PLUM ST","4","","36"
"2017014771","4","3","","","","S","02","35","OAK ST","4","","36"
"2017011120","3","3","0010","0070","0","N","2","45","","2","3","36"
"2017015533","5","5","","","","U","02","45","MEADOW VALLEY RD","4","","36"
"2017020100","3","3","0023","0180","0","E","2","45","MARIETTA AV","2","3","36"
"2017001962","4","3","","","","N","02","25","FRANKLIN ST","4","","36"
"2017022813","3","3","7076","0050","3168","W","4","70","EAST/WEST TU","5","1","36"
"2017010031","3","3","0741","0130","1232","B","2","35","MILLERSVILLE RD","2","3","36"
"2017010494","3","3","","","","W","03","35","W AIRPORT RD","4","","36"
"2017010973","4","4","","","","N","02","35","CENTERVILLE RD","4","","36"
"2017014370","3","3","0272","0720","0","N","2","35","READING RD","2","2","36"
"2017014879","4","4","0501","0230","0","N","2","55","FURNACE HILLS PK","2","3","36"
"2017000818","4","5","","","","N","01","25","FAIRVIEW ST","4","","36"
"2017022072","3","3","0372","0100","2163","E","2","55","HOLTWOOD RD","2","3","36"
"2017002861","3","3","0030","","","E","02","55","ROUTE 30 HW","2","","36"
"2017013753","3","3","0772","0180","476","E","2","55","MOUNT JOY RD","2","3","36"
"2017005498","4","4","","","","S","02","25","S WEST END ST","4","","36"
"2017016621","3","3","0340","0120","797","E","2","55","OLD PHILADELPHIA PK","2","3","36"
"2017015368","3","3","0222","0080","758","S","2","40","ROBERT FULTON HW","2","3","36"
"2017023200","3","3","0272","0304","9","N","2","45","LANCASTER PK","2","3","36"
"2017021312","3","3","0772","0550","0","E","2","40","NEWPORT RD","2","3","36"
"2017021404","5","4","","","","N","02","25","PLUM ST","4","","36"
"2017023046","4","4","0722","0060","0","W","2","35","STATE ST","2","3","36"
"2017027766","3","3","4010","0180","310","W","2","45","HOSSLER RD","2","3","36"
"2017008056","3","3","","","","W","99","40","CINDER RD","4","","36"
"2017019820","3","3","","","","E","02","25","MARKET ST","4","","36"
"2017013462","4","4","","","","E","2","25","CEDAR ST","4","","36"
"2017002253","4","5","","","","S","03","25","WILSON DR","4","","36"
"2017007363","3","3","","","","W","02","35","BOULDER HILL RD","4","","36"
"2017021895","6","6","","","","W","02","35","PARKVIEW HEIGHTS RD","4","","36"
"2017012092","5","5","","","","E","02","25","ORANGE ST","4","","36"
"2017009110","5","4","","","","E","02","25","OLD MILL RD","4","","36"
"2017002296","3","3","0241","0150","1981","S","2","35","HANOVER ST","2","3","36"
"2017024332","3","3","","","","W","02","25","CHESTNUT ST","4","","36"
"2017014727","3","3","","","","N","01","25","PLAZA BL","4","","36"
"2017010474","4","4","","","","E","02","25","ROSS ST","4","","36"
"2017026174","3","3","","","","N","01","","CRYSTAL ST","4","","36"
"2017026203","4","4","","","","E","02","25","CHESTNUT ST","4","","36"
"2017025460","3","3","0072","0030","0","N","2","25","QUEEN ST","2","3","36"
"2017002915","3","3","0072","0110","2733","N","2","35","MANHEIM PK","2","3","36"
"2017016784","3","3","","","","S","02","25","SOUTH ANGLE ST","3","","36"
"2017019706","3","3","0222","0040","128","N","2","50","ROBERT FULTON HW","2","3","36"
"2017017585","3","3","4014","0020","1643","W","2","40","MILTON GROVE RD","2","3","36"
"2017010764","3","3","","","","N","02","35","CREST RD","4","","36"
"2017011947","3","3","","","","E","02","25","ORANGE ST","4","","36"
"2017007675","3","4","","","","N","01","25","HANOVER ST","4","","36"
"2017005065","3","3","0501","0050","2894","N","2","35","LITITZ PK","2","3","36"
"2017030696","3","3","7076","0380","2376","W","4","70","EAST/WEST TU","5","1","36"
"2017002290","3","3","1045","0090","568","N","2","40","LINE RD","2","3","36"
"2017008051","3","3","0010","0010","247","S","2","45","TWIN COUNTY RD","2","3","36"
"2017002812","3","3","0272","0680","1281","N","2","35","SEVENTH ST","2","3","36"
"2017009295","3","3","0023","0500","2576","W","2","35","MAIN ST","2","3","36"
"2017026030","3","3","0272","0340","0","N","2","45","LANCASTER PK","2","3","36"
"2017025697","3","3","","","","E","02","35","LANDISVILLE RD","4","","36"
"2017007736","4","4","","","","E","02","25","FREDERICK ST","4","","36"
"2017002209","3","4","","","","E","02","20","BUENA VISTA RD","4","","36"
"2017027133","3","4","","","","N","02","25","PLUM ST","4","","36"
"2017003123","3","3","","","","E","02","35","IRONVILLE PK","4","","36"
"2017025289","4","4","","","","W","02","20","BLACK BEAR RD","4","","36"
"2017011063","3","3","","","","W","02","","SYCAMORE LN","4","","36"
"2017024195","5","5","","","","E","02","25","GRAYSTONE RD","4","","36"
"2017007047","3","3","0030","0291","3094","W","3","50","LINCOLN HW","2","1","36"
"2017003093","5","4","","","","E","02","35","STONY BATTERY RD","4","","35"
"2017026031","3","3","0222","0360","651","N","2","55","BEAVER VALLEY PK","2","3","36"
"2017010474","3","3","1063","0020","1574","E","2","25","NEW HOLLAND PK","2","3","36"
"2017014605","3","4","","","","E","02","25","CHESTNUT ST","4","","36"
"2017043005","4","3","","","","S","02","25","FAIRVIEW AV","4","","36"
"2017003030","3","3","1034","0040","1619","W","2","40","SMOKESTOWN RD","2","3","36"
"2017022960","3","4","","","","W","02","25","SUNSET PL","4","","36"
"2017012794","3","3","1037","0054","0","B","2","45","NEWPORT RD","2","3","36"
"2017028187","3","3","","","","E","02","25","E CHARLOTTE ST","4","","36"
"2017001816","3","3","0222","0490","2548","N","2","45","BEAVER VALLEY PK","2","3","36"
"2017019859","3","3","","","","E","02","25","ORANGE ST","4","","36"
"2017016001","3","3","1059","0050","498","E","2","45","MUDDY CREEK CHURCH RD","2","3","36"
"2017003478","3","3","","","","E","02","25","ORANGE ST","4","","36"
"2017028663","3","3","","","","W","02","40","OREGON RD","4","","36"
"2017030197","3","3","1063","0040","1165","E","2","40","NEW HOLLAND PK","2","3","36"
"2017053787","3","3","0023","0450","0","E","2","35","NEW HOLLAND PK","2","3","36"
"2017029876","4","4","0322","0311","0","W","2","35","28TH DIVISION HW","2","3","36"
"2017037142","3","3","0501","0060","140","S","2","35","LITITZ PK","2","3","36"
"2017036767","3","3","1020","0050","0","E","2","45","MEADOW VALLEY RD","2","3","36"
"2017058930","3","3","","","","N","02","25","OAK ST","4","","36"
"2017040648","3","3","","","","N","02","55","ERISMAN RD","4","","36"
"2017034995","3","3","0222","0781","3297","S","2","65","SR 0222 HW","2","1","36"
"2017036635","3","3","0462","0290","838","E","2","35","KING ST","2","3","36"
"2017035121","3","3","0722","0100","0","E","2","35","PETERSBURG RD","2","3","36"
"2017036031","3","3","0462","0220","642","W","2","35","COLUMBIA AV","2","3","36"
"2017045351","4","4","","","","W","02","25","CREEK RD","4","","36"
"2017024083","3","3","0230","0090","0","W","2","25","N MARKET ST","2","3","36"
"2017052650","3","3","1047","0130","839","N","2","35","KING ST","2","3","36"
"2017040449","5","5","","","","W","02","35","ROSEVILLE RD","4","","36"
"2017036012","3","3","0030","0161","50","W","2","55","LINCOLN HW","2","1","36"
"2017026815","3","3","4011","0040","1694","N","2","40","FRUITVILLE PK","2","3","36"
"2017027070","3","3","0023","0480","1674","E","2","35","MAIN ST","2","3","36"
"2017030116","3","3","","","","E","02","35","WEAVER RD","4","","36"
"2017054619","4","4","4011","0021","1787","S","2","40","FRUITVILLE PK","2","3","36"
"2017054917","4","4","","","","W","02","35","FAIRVIEW RD","4","","36"
"2017043561","3","3","0897","0420","2155","N","2","45","DRY TAVERN RD","2","3","36"
"2017029596","3","3","","","","W","03","35","GRANITE RUN DR","4","","36"
"2017029607","4","4","","","","S","02","25","JACKSON DR","4","","36"
"2017049347","6","6","","","","S","02","35","WABASH RD","4","","36"
"2017049456","3","4","","","","W","02","25","BROAD ST","4","","36"
"2017037158","3","3","0300","0041","2376","W","2","65","283RD FIELD ARTILLERY HW","2","1","36"
"2017041019","3","3","0462","0341","1091","W","2","35","LINCOLN HW","2","3","36"
"2017038984","3","3","0462","0200","2401","E","2","40","COLUMBIA AV","2","3","36"
"2017051102","3","3","0230","0240","2428","W","2","35","MAIN ST","2","3","36"
"2017032152","3","3","0462","0230","2307","W","2","35","COLUMBIA AV","2","3","36"
"2017034334","3","3","","","","E","02","35","MILLER RD","4","","36"
"2017039501","3","3","0222","0881","322","S","2","65","SR 0222 HW","2","1","36"
"2017037705","3","3","1055","0020","2256","N","2","35","MONROE ST","2","3","36"
"2017050308","3","3","0340","0200","354","E","2","35","OLD PHILADELPHIA PK","2","3","36"
"2017046189","3","3","0222","0561","2462","S","2","35","PRINCE ST","2","3","36"
"2017054693","4","5","","","","E","01","15","H AV","4","","36"
"2017053182","3","3","0030","0240","0","E","3","55","LINCOLN HW","2","1","36"
"2017036352","3","4","","","","E","02","35","DAWN AV","4","","36"
"2017042676","3","3","0222","0511","0","S","2","35","SR 0222 HW","2","3","36"
"2017042151","3","3","0222","0761","204","S","2","65","SR 0222 HW","2","1","36"
"2017044320","3","3","0030","0240","956","E","3","55","LINCOLN HW","2","1","36"
"2017047592","3","3","0741","0160","1265","N","2","35","MILLERSVILLE RD","2","3","36"
"2017053677","4","4","","","","E","02","35","COCALICO CREEK RD","4","","36"
"2017043683","3","3","0501","0010","2863","N","2","35","LITITZ PK","2","3","36"
"2017044073","3","3","4020","0130","1233","E","2","40","HARRISBURG PK","2","3","36"
"2017047803","4","4","0741","0130","1984","N","2","35","MILLERSVILLE RD","2","3","36"
"2017031752","3","3","0222","0950","2753","N","2","65","SR 0222 HW","2","1","36"
"2017030536","5","5","4042","0031","0","W","2","45","YORK RD","2","3","36"
"2017035215","3","3","0023","0530","1488","E","2","35","MAIN ST","2","3","36"
"2017048685","3","3","0300","0321","2357","W","2","55","283RD FIELD ARTILLERY ME","2","1","36"
"2017044930","4","4","1025","0010","2","B","2","40","FARMERSVILLE RD","2","3","36"
"2017037711","3","3","0501","0010","1044","N","2","35","LITITZ PK","2","3","36"
"2017039475","3","4","","","","E","02","25","WABANK ST","4","","36"
"2017033702","4","4","","","","N","02","25","BEAN HILL RD","4","","36"
"2017050466","3","3","0222","0090","406","B","2","40","ROBERT FULTON HW","2","3","36"
"2017049366","4","3","","","","S","02","35","WILLIAM PENN WY","4","","36"
"2017046441","3","3","0501","0010","2863","N","2","35","LITITZ PK","2","3","36"
"2017048221","4","3","","","","W","02","35","W RIDGE RD","4","","36"
"2017040654","3","3","0222","0631","576","S","2","25","PRINCE ST","2","3","36"
"2017040305","5","4","","","","U","99","45","N READING RD","4","","36"
"2017045548","4","4","","","","E","02","25","E GRAMBY ST","4","","36"
"2017034583","4","3","","","","S","02","35","MARSHALL AV","4","","36"
"2017043692","4","3","","","","E","02","35","WABANK RD","4","","36"
"2017047304","4","4","2029","0180","0","N","2","40","STRASBURG PK","2","3","36"
"2017045160","4","3","","","","N","02","25","BEAVER ST","4","","36"
"2017044330","5","5","4042","0030","0","E","2","45","CHESTER RD","2","3","36"
"2017045291","3","3","0272","0680","480","N","2","35","SEVENTH ST","2","3","36"
"2017044795","4","3","3028","0050","2135","E","02","45","PENN GRANT RD","2","3","36"
"2017041255","3","3","0023","0274","0","E","2","25","EAST WALNUT ST","2","2","36"
"2017045230","3","3","","","","S","02","35","LAUREL DR","4","","36"
"2017049909","3","3","0340","0010","0","E","2","40","OLD PHILADELPHIA PK","2","3","36"
"2017031292","3","3","0772","0220","1355","E","2","40","SPORTING HILL RD","2","3","36"
"2017029399","3","3","","","","S","02","55","ESBENSHADE RD","4","","36"
"2017051355","3","3","0462","0330","612","E","2","35","LINCOLN WY","2","3","36"
"2017051359","5","5","","","","N","99","35","DONERVILLE RD","4","","36"
"2017034348","5","5","","","","U","99","50","SPUR RD","4","","36"
"2017035165","3","3","0501","0040","1264","S","2","35","LITITZ PK","2","3","36"
"2017034691","3","3","0501","0050","2487","S","2","35","LITITZ PK","2","3","36"
"2017050180","4","3","","","","N","02","25","PINKERTON RD","4","","36"
"2017051636","4","4","","","","S","02","45","ROYER RD","4","","36"
"2017041676","4","5","","","","W","02","25","DUTCHLAND AV","4","","36"
"2017043565","3","3","0222","0080","1044","N","2","40","ROBERT FULTON HW","2","3","36"
"2017045545","3","3","0999","0200","3097","W","2","25","MANOR ST","2","3","36"
"2017043753","4","5","","","","N","01","35","BUTTER RD","4","","36"
"2017050295","3","3","2014","0030","340","W","2","40","MAPLE SHADE RD","2","3","36"
"2017044997","3","3","","","","S","02","20","GRANGER RD","4","","36"
"2017045695","3","4","","","","N","02","35","BRUNNERVILLE RD","4","","36"
"2017055296","3","3","","","","N","02","","GEIST RD","4","","36"
"2017050262","3","3","0896","0300","0","N","2","45","HARTMAN BRIDGE RD","2","3","36"
"2017046019","3","3","0501","0150","564","S","2","45","FURNACE HILLS PK","2","3","36"
"2017047303","5","5","0896","0310","0","S","2","45","EAST BROOK RD","2","3","36"
"2017047312","3","3","0741","0160","1265","S","2","35","MILLERSVILLE RD","2","3","36"
"2017024294","3","3","0023","0410","318","E","2","35","MAIN ST","2","3","36"
"2017023462","3","3","0501","0090","789","N","3","40","LITITZ PK","2","3","36"
"2017041558","3","3","0300","0051","767","W","2","65","283RD FIELD ARTILLERY MEM HW","2","1","36"
"2017033454","3","3","0023","0360","0","E","2","40","MAIN ST","2","3","36"
"2017032027","3","5","0897","0440","0","N","2","40","SWARTZVILLE RD","2","3","36"
"2017022582","4","4","4002","0040","2526","E","2","40","DONEGAL SPRINGS RD","2","3","36"
"2017022679","3","3","0501","0030","2245","S","2","40","LITITZ PK","2","3","36"
"2017025317","3","4","","","","W","02","25","E LOCUST ST","4","","36"
"2017033426","3","3","0322","0290","1332","E","2","35","MAIN ST","2","3","36"
"2017037905","3","3","0300","0330","481","E","2","55","283RD FIELD ARTILLERY HW","2","1","36"
"2017041925","3","3","0222","0520","1822","S","2","45","WILLOW STREET PK","2","3","36"
"2017030986","4","3","","","","W","02","25","FREDERICK ST","4","","36"
"2017024185","3","3","0023","0320","500","W","2","40","NEW HOLLAND PK","2","3","36"
"2017033593","3","3","","","","N","02","25","RANCK AV","4","","36"
"2017004589","3","4","","","","E","02","35","RANCK MILL RD","4","","36"
"2017041905","3","4","","","","W","02","25","LEMON ST","4","","36"
"2017044838","3","3","7076","0330","528","E","4","70","EAST/WEST TU","5","1","36"
"2017038625","4","4","0501","0011","2827","S","2","40","LITITZ PK","2","3","36"
"2017044335","3","3","0272","0630","0","N","2","40","OREGON PK","2","3","36"
"2017026542","4","4","0743","0010","0","N","2","40","DECATUR ST","2","3","36"
"2017033441","4","4","","","","W","02","40","QUARRY RD","4","","36"
"2017039263","4","4","4008","0400","0","W","2","40","ELIZABETHTOWN RD","2","3","36"
"2017040245","3","3","0030","0440","1963","E","2","35","LINCOLN HW","2","3","36"
"2017002709","3","3","0023","0380","1155","W","2","35","MAIN ST","2","3","36"
"2017027835","3","3","0272","0710","2015","N","2","40","READING RD","2","3","36"
"2017011067","5","4","","","","N","02","35","MARKET ST","4","","36"
"2017038476","4","4","0462","0281","2162","W","2","35","KING ST","2","3","36"
"2017042002","6","4","1040","0010","0","E","2","35","COL. HOWARD BL","2","2","36"
"2017039030","4","4","3028","0040","0","W","2","45","PENN GRANT RD","2","3","36"
"2017017305","3","3","0222","0551","636","S","2","40","PRINCE ST","2","3","36"
"2017016733","3","3","0272","0460","2164","N","2","35","WILLOW STREET PK","2","3","36"
"2017021459","3","3","0501","0050","770","N","2","35","LITITZ PK","2","3","36"
"2017022677","3","3","0072","0141","544","S","2","35","MANHEIM PK","2","3","36"
"2017021048","3","3","0441","0190","0","N","2","55","RIVER RD","2","3","36"
"2017042432","3","3","0896","0252","2454","S","2","25","HISTORIC DR","2","3","36"
"2017043494","3","3","0272","0391","1120","S","2","55","WILLOW STREET PK","2","2","36"
"2017016019","3","3","0897","0470","1056","N","2","40","SWARTZVILLE RD","2","3","36"
"2017024472","3","3","0322","0170","480","W","2","55","MAIN ST","2","3","36"
"2017008777","3","3","1035","0160","2640","S","2","40","KLEINFELTERSVILLE RD","2","3","36"
"2017032274","3","3","","","","S","05","35","PLAZA BL","4","","36"
"2017036041","4","4","8028","0010","541","E","1","","RAMP K RD","2","1","36"
"2017005515","3","3","2036","0070","1424","N","2","35","MILLPORT RD","2","3","36"
"2017031783","4","3","","","","E","02","25","ROSS ST","4","","36"
"2017031770","3","3","0272","0610","768","S","2","45","OREGON PK","2","3","36"
"2017058406","3","3","0324","0130","528","S","2","40","MARTICVILLE RD","2","3","36"
"2017070892","3","3","0741","0120","1785","N","2","35","ROHRERSTOWN RD","2","3","36"
"2017057095","3","3","0772","0180","212","W","2","55","MOUNT JOY RD","2","3","36"
"2017061320","3","3","2036","0070","1810","E","2","35","MILLPORT RD","2","3","36"
"2017067151","5","5","0030","0341","0","W","2","40","LINCOLN HW","2","3","36"
"2017063801","3","3","1003","0100","1519","N","2","35","QUARRY RD","2","3","36"
"2017071278","4","4","8024","0500","851","W","1","","RAMP C RD","2","1","36"
"2017068708","4","4","","","","N","02","35","VINTAGE RD","4","","36"
"2017084627","3","3","0322","0330","2541","E","2","45","28TH DIVISION HW","2","3","36"
"2017074138","4","4","","","","S","02","25","BRIDGE ST","4","","36"
"2017070779","3","3","0896","0240","1450","N","2","40","HISTORIC DR","2","3","36"
"2017068209","4","4","","","","E","02","40","DIEM RD","4","","36"
"2017062547","3","3","0072","0420","2563","N","2","45","LEBANON RD","2","3","36"
"2017058625","3","4","","","","W","02","25","1ST ST","4","","36"
"2017056936","4","4","","","","E","02","25","CALDER ST","4","","36"
"2017065790","3","3","0030","0241","2756","W","3","55","LINCOLN HW","2","1","36"
"2017062385","4","4","0743","0010","0","N","2","40","DECATUR ST","2","3","36"
"2017054849","4","4","","","","E","02","40","INDIANTOWN RD","4","","36"
"2017073681","4","4","","","","E","02","35","JEFFERSON DR","4","","36"
"2017070022","4","5","8010","0500","506","N","1","35","RAMP L RD","2","1","36"
"2017073211","3","3","7076","0190","4752","W","4","70","EAST/WEST TU","5","1","36"
"2017069739","3","3","0999","0180","882","N","2","40","MILLERSVILLE PK","2","3","36"
"2017056262","3","3","0441","0130","2124","N","2","55","RIVER RD","2","3","36"
"2017069907","3","3","1047","0080","42","E","2","40","SCHOENECK RD","2","3","36"
"2017058590","4","4","","","","W","02","35","CREEK RD","4","","36"
"2017057820","4","3","","","","S","02","35","HERSHEY MILL RD","4","","36"
"2017049821","3","3","0023","0360","2063","E","2","40","MAIN ST","2","3","36"
"2017068862","4","4","","","","W","02","40","HARVEST RD","4","","36"
"2017068194","3","3","0472","0112","1028","S","2","55","KIRKWOOD PK","2","3","36"
"2017057929","3","3","0072","0010","840","N","2","25","QUEEN ST","2","3","36"
"2017070214","3","3","","","","N","02","35","GOOD DR","4","","36"
"2017057753","3","3","0222","0740","914","N","2","65","","2","1","36"
"2017056999","4","4","","","","W","02","25","FURNACE ST","4","","36"
"2017060997","3","3","0741","0140","632","E","2","35","MILLERSVILLE RD","2","3","36"
"2017066963","3","3","0272","0320","956","N","2","45","LANCASTER PK","2","3","36"
"2017009226","3","3","0023","0210","0","W","2","35","MARIETTA AV","2","3","36"
"2017017665","3","3","0340","0310","986","E","2","40","OLD PHILADELPHIA PK","2","3","36"
"2017019850","3","3","1063","0020","656","E","2","25","NEW HOLLAND PK","2","3","36"
"2017000467","3","3","0030","0211","2975","W","3","55","LINCOLN HW","2","1","36"
"2017010034","3","3","0340","0010","0","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2017002574","3","3","0372","0170","1534","W","2","45","BUCK RD","2","3","36"
"2017003353","3","3","","","","N","02","25","PITNEY RD","4","","36"
"2017017744","3","3","","","","W","02","55","OLD HOLTWOOD RD","4","","36"
"2017024726","3","3","0741","0320","221","E","2","40","VILLAGE RD","2","3","36"
"2017016447","5","5","","","","E","02","35","LITITZ RD","4","","36"
"2017011120","4","4","0023","0720","1719","E","2","40","NEW HOLLAND PK","2","3","36"
"2017002828","3","3","0272","0680","447","N","2","35","SEVENTH ST","2","3","36"
"2017020100","4","4","","","","S","02","35","RUNNING PUMP RD","4","","36"
"2017023152","4","3","","","","E","02","35","EDEN RD","4","","36"
"2017022592","3","3","0501","0011","2596","S","2","40","LITITZ PK","2","3","36"
"2017010031","4","4","","","","N","02","35","OLD ROHRERSTOWN RD","4","","36"
"2017010729","3","3","0072","0210","175","S","2","25","MANHEIM PK","2","3","36"
"2017015357","4","4","","","","U","99","","(TBK SR3013) CHURCH RD","4","","36"
"2017010364","3","4","","","","S","02","25","GABLE PARK RD","4","","36"
"2017001962","3","4","","","","E","02","25","LEHIGH AV","4","","36"
"2017023797","4","4","0501","0011","3262","S","2","40","LITITZ PK","2","3","36"
"2017022082","3","3","0030","0280","2947","E","3","55","LINCOLN HW","2","1","36"
"2017002305","3","3","0462","0272","1402","E","2","25","KING ST","2","3","36"
"2017012223","3","3","0322","0310","935","E","2","35","28TH DIVISION HW","2","3","36"
"2017009466","3","3","0030","0420","","E","02","40","LINCOLN HW","2","3","36"
"2017014879","3","3","0322","0100","340","W","2","40","28TH DIVISION HW","2","3","36"
"2017016027","3","3","0741","0090","793","S","2","45","ROHRERSTOWN RD","2","3","36"
"2017001606","4","4","","","","N","02","25","MARSHALL ST","4","","36"
"2017000818","3","3","0999","0200","496","W","2","25","MANOR ST","2","3","36"
"2017029401","3","3","0741","0240","1600","S","2","45","MILLERSVILLE RD","2","3","36"
"2017024718","3","3","0272","0050","0","E","2","50","NOTTINGHAM RD","2","3","36"
"2017029329","3","3","","","","E","02","25","FOUNTAIN AV","4","","36"
"2017026806","4","4","0501","0011","2896","S","2","40","LITITZ PK","2","3","36"
"2017015611","3","3","4040","0010","710","B","2","25","HIGH ST","2","3","36"
"2017018755","3","3","0441","0140","362","N","2","55","RIVER RD","2","3","36"
"2017002253","5","4","","","","S","03","25","ABBEYVILLE RD","4","","36"
"2017007354","3","3","","","","E","99","35","BOULDER HILL RD","4","","36"
"2017032254","3","3","0772","0400","2375","W","2","25","ORANGE ST","2","3","36"
"2017016239","3","3","0501","0140","2445","E","2","35","BROAD ST","2","3","36"
"2017029983","3","3","0023","0110","2349","E","2","35","MARIETTA AV","2","3","36"
"2017006230","3","3","4020","0190","2056","E","2","35","HARRISBURG PK","2","3","36"
"2017022665","3","4","","","","W","02","25","MARIETTA AV","4","","36"
"2017004138","3","3","","","","S","02","25","ANN ST","4","","36"
"2017013845","3","3","4009","0030","939","E","2","40","DILLERVILLE RD","2","3","36"
"2017022267","3","3","","","","N","01","25","SHIPPEN ST","4","","36"
"2017024197","3","3","0462","0250","1169","E","2","25","KING ST","2","3","36"
"2017025460","4","4","1002","0043","0","W","2","25","ORANGE ST","2","3","36"
"2017024272","3","3","0743","0110","1470","N","2","40","MAYTOWN RD","2","3","36"
"2017025920","3","3","0272","0750","317","N","2","45","READING RD","2","3","36"
"2017019705","3","3","0272","0020","88","W","2","50","NOTTINGHAM RD","2","3","36"
"2017015573","3","3","3028","0130","577","N","2","45","LAMPETER RD","2","3","36"
"2017025912","3","3","0322","0311","0","W","2","35","28TH DIVISION HW","2","3","36"
"2017013743","3","4","","","","E","02","25","HIGH ST","4","","36"
"2017013708","4","4","","","","E","02","35","PIONEER RD","4","","36"
"2017003938","3","3","0300","0350","194","E","3","55","283RD FIELD ARTILLERY HW","2","1","36"
"2017030712","3","3","0272","0300","1770","N","2","45","LANCASTER PK","2","3","36"
"2017002289","3","4","","","","E","02","25","KENTSHIRE DR","4","","36"
"2017007973","3","3","2027","0030","2349","N","2","40","SIMMONTOWN RD","2","3","36"
"2017011043","3","3","1018","0040","1168","E","2","40","ROTHSVILLE RD","2","3","36"
"2017014390","3","3","0023","0490","464","W","2","35","MAIN ST","2","3","36"
"2017024555","5","4","","","","U","99","","CAINS RD","4","","36"
"2017025756","3","4","","","","S","02","35","CENTERVILLE RD","4","","36"
"2017028524","3","3","","","","N","02","25","NISSLEY RD","4","","36"
"2017002209","4","3","","","","N","02","20","CAINS RD","4","","36"
"2017027133","4","3","","","","E","01","25","FREDERICK ST","4","","36"
"2017029884","3","3","0462","0230","2322","W","2","35","COLUMBIA AV","2","3","36"
"2017030674","3","3","","","","E","02","40","CARDINAL RD","4","","36"
"2017025449","3","4","","","","E","02","25","JACKSON ST","4","","36"
"2017007497","4","5","","","","N","02","25","BROAD ST","4","","36"
"2017006703","3","3","0030","0321","50","W","2","50","LINCOLN HW","2","1","36"
