"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2017134123,"02","1","1060 PROSPECT ROAD","","COLUMBIA","PA","17512","IMAGEFIRST HEALTHCARE LAUNDRY SP","7175170512","026000","","","","","N","","","","","","N","","1","01592120","03"
2017134123,"05","1","123 EAST STIEGEL REAR","","MANHEIM","PA","17545","DOUBLE G DISTRIBUTORS","7179402948","080000","","","","","N","","","","","","N","","3","00139404","08"
2017007132,"04","9","965 LANCASTER PIKE","","QUARRYVILLE","PA","17566","FULL CIRCLE RECYCLING INC","9999999999","072380","","","","","N","","","","","","U","","1","","05"
2017014501,"05","6","216 E. 24TH ST","BOX5962 LOT 16","GULF SHORES","AL","36547","CRC TRANSPORT LLC","8508600498","080000","","","","","N","","","","","","N","","1","02360800","08"
2017018201,"99","1","48 EAGLE DR","","LEOLA","PA","17540","FARM FRESH ORGANICS","7176563533","025950","","","","","N","","","","","","U","","1","01754011","09"
2017020362,"03","3","601 OVERLY GROVE RD.","","NEW HOLLAND","PA","17557","YODER LOGISTICS LLC","7174755651","080000","","","","","N","","","","","","N","","1","00288062","06"
2017026398,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559560","018877","","","","","N","","","","","","N","A-8911340","2","01413530","04"
2017027989,"05","1","1231 MOUNT WILSON RD","","LEBANON","PA","17042","WALTER H WEABER SONS INC","7178672212","080000","","","","","N","","","","","","N","","2","02347747","08"
2017028748,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2017029397,"05","1","1685 BALTIMORE PIKE","PO BOX 246","AVONDALE","PA","19311","PE KRAMME INC","6102682274","080000","","","","","N","","","","","","N","","2","00043443","08"
2017029992,"05","1","125 SHADY LANE","","QUARRYVILLE","PA","17566","ODONNELL BROS TRANSPORT INC","7173448734","011200","","","","","N","","","","","","N","","2","01579061","08"
2017030392,"02","3","42 BLUE ROCK RD","","MILLERSVILLE","PA","17551","YOUR ESTATE SERVICES INC.","7178721641","023400","","","","","N","","","","","","N","","1","","03"
2017031338,"03","1","157 W BUTTONWOOD ST","","READING","PA","19601","JUAN C JIMENEZ","6102078211","080000","","","","","N","","","","","","N","","1","02151582","08"
2017032042,"04","3","1660 N. BROOKLAND RD.","","GENESEE","PA","16923","GENERATIONS EXPRESS LLC","8148485002","015000","","","","","N","","","","","","N","","3","02631461","03"
2017034419,"05","2","137 S BRISTOL ST","","SUN PRAIRIE","WI","32520","AIR PRODUCTS & CHEMICALS","9999999999","080000","","","","","N","","","","","","N","","2","00101263","08"
2017051392,"02","1","2171 28TH ST","","ALLENTOWN","PA","18103","HOSPITAL CENTRAL SERVICES","8004444272","020500","","","","","N","","","","","","N","","1","02824898","03"
2017055295,"02","2","317 E KING ST P O BOX 1","","EAST BERLIN","PA","17316","MASONS PROPANE","7172590624","030000","3","","","","Y","1","","","","","N","","1","00833324","09"
2017070947,"03","7","230 OBIE ROAD","","SCHAEFFERSTOWN","PA","17088","LEBANON FARMS DISPOSAL","9999999999","073000","","","","","N","","","","","","N","","2","","04"
2017077491,"03","1","783 N READING RD","","EPHRATA","PA","17522","WEAVER TRANSPORT LLC","7175873996","037600","","","","","N","","","","","","N","A-08910454","1","01797796","04"
2017078088,"02","8","1244 E NEWPORT RD","","LITITZ","PA","17543","RAYMOND E. GROFF INC","7176268353","036000","","","","","N","","","","","","N","","2","","11"
2017084627,"05","9","326 JEFF AVENUE","","EPHRATA","PA","17522","GUATECOL LLC","7175176680","080000","","","","","N","","","","","","N","","2","03018890","08"
2017090070,"05","1","3570 BROOKVIEW RD","","PHILADELPHIA","PA","19154","BRAZ LINE INC","2156323499","080000","","","","","N","","","","","","N","","2","01650491","08"
2017093347,"05","3","11690 NW 105 STREET","","MIAMI","FL","33178-1103","RYDER INTEGRATED LOGISTICS INC","3055003556","080000","","","","","N","","","","","","N","","2","00165420","06"
2017102650,"05","9","389 HEISEY QUARRY RD","","ELIABETHTOWN","PA","17022","GRAYBILL FARMS","7173618455","080000","","","","","N","","","","","","N","A-00122610","2","00757826","08"
2017102725,"05","3","1305 SCHAEFFER RD.","","LEBANON","PA","17042","SYLVAN MARTIN TRUCKING","7178212703","080000","","","","","N","","","","","","N","A-00121562","1","00132922","08"
2017110452,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL OF PA","7173559560","073280","","","","","N","","","","","","N","","1","01413530","04"
2017113442,"02","4","37 WASHINGTON STREET","","STRASBURG","PA","17579","DIG EXCAVATING INC","7177155087","012000","","","","","N","","","","","","N","","1","02180909","03"
2017121435,"05","3","49 LAKE SAPONI DR","","BARBOURSVILLE","VA","22923","CAPITOL SHEDS, INC","8888289743","054900","","","","","N","","","","","","Y","","1","00734493","08"
2017132387,"02","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN CARRIER","9999999999","019501","","","","","N","","","","","","","","1","","03"
2018007946,"05","1","4233 SUGAR HILL RD","","KENBRIDGE","VA","239442202","PARRISH TRUCKING CO. INC.","4349174494","080000","","","","","N","","","","","","N","","4","00195770","08"
2017002801,"05","1","2220 DUTCH GOLD DR","","LANCASTER","PA","17601","DUTCH GOLD","7173931716","080000","","","","","N","","","","","","N","","2","02815514","08"
2017006225,"02","2","105 PANZA CT","","EFFORT","PA","18330","MNM KITCHEN GREASE RECYCLING LLC","4843874290","019000","","","","","N","","","","","","N","","2","02786789","03"
2017018064,"02","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION CO.","7174645800","012500","","","","","N","","","","","","N","","2","00586386","11"
2017030276,"05","3","580 N COLEBROOK RD","","MANHEIM","PA","17545","WARIHAY ENTERPRISES, INC.","7176640810","080000","","","","","N","","","","","","N","","1","00482520","08"
2017035305,"99","9","390 ERISMAN RD","","MANHEIM","PA","17545","HANSELMAN LANDASCAPE","9999999999","012000","","","","","","","","","","","U","","1","","05"
2017039760,"06","9","2560 IRONVILLE PK.","","SILVER SPRING","PA","17575","PA PALLET","7178088142","080000","","","","","N","","","","","","N","","1","01335862","08"
2017041495,"05","6","501 S. SECOND ST","","SPRINGFIELD","IL","62756","TIME DEFINITE SERVICES INC","2177851800","080000","","","","","N","","","","","","N","","1","02039412","08"
2017062103,"99","9","2940 CHURCH RD","","BIRD IN HAND","PA","17505","AMMON STOLTZFUS CONSTRUCTION","9999999999","011500","","","","","N","","","","","","U","","2","","05"
2017067029,"05","9","5279 RIDGE ROAD","","NEW HOPE","PA","18938","GRINDING ACRES LLC","2159620067","080000","","","","","N","","","","","","N","","1","02113082","08"
2017069907,"05","1","555 SANDY HILL RD","","DENVER","PA","17517","DENVER LOGISTICS LLC","7173363900","080000","","","","","N","","","","","","N","","1","00048349","08"
2017070785,"05","1","10739 COUNTRY RD 2","","IROQUOIS","ON","K0E1K0","KBD TRANSPORTATION","6136626982","080000","","","","","N","","","","","","N","","1","00561393","06"
2017072209,"02","0","4025 NORTH 6TH ST.","","HARRISBURG","PA","17110","ROADSAFE TRAFFIC LP","7172385341","025500","","","","","N","","","","","","N","","2","00717663","09"
2017080518,"99","6","705 B NORTH BLOOMINGTON","","LOWELL","AZ","72745","JB HUNT TRANSPORTATION","4794193000","999999","","","","","N","","","","","","N","","2","00080806","08"
2017092339,"99","9","903 KEPER ST","","PHILADELPHIA","PA","19111-4805","NORTH PHILLY TRUCKING CORP","2672597760","080000","","","","","N","","","","","","N","","1","01005465","09"
2017092339,"99","9","6800 PORT ROAD","","GROVEPORT","OH","43125","FAF INC","8884975000","080000","","","","","N","","","","","","N","","2","00728630","09"
2017094316,"99","9","2098 DIVISION HWY","","NEW HOLLAND","PA","17557","MACKS TIRE SERVICE INC","9999999999","026000","","","","","N","","","","","","U","","2","","09"
2017095029,"04","1","1200 HOOVER AVE","","ALLENTOWN","PA","18109","US FOOD","8477208000","072000","","","","","N","","","","","","N","","3","00745614","06"
2017101986,"02","8","102 MARTIC HEIGHTS DR","","HOLTWOOD","PA","17532","DAVID ESCHBACH JR INC","7172844162","999999","","","","","N","","","","","","N","","1","","11"
2017102184,"05","7","2650 AUDUBON ROAD","","AUDUBON","PA","19403","SOLID WASTE SERVICES INC DBA J","8002221818","080000","","","","","N","","","","","","N","","1","00454743","08"
2017105603,"03","3","841 W. TRINDLE RD.","","MECHANICSBURG","PA","170554077","JMF UNDERGROUND INC","7174714225","080000","","","","","N","","","","","","N","","2","00192101","04"
2017120332,"05","1","1600 SE 66TH","","OKLAHOMA CITY","OK","73149","JB HUNT TRANSPORTATION","7173368338","080000","","","","","N","","","","","","N","","3","00080806","08"
2017121892,"04","4","715 CIDER PRESS RD","","MANHEIM","PA","17545","DENNIS USNER","7175750934","073280","","","","","N","","","","","","N","A-00115468","1","02130902","04"
2017132554,"99","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","9999999999","026000","","","","","N","","","","","","N","","2","","05"
2017136116,"02","1","20331 PAINT BLVD","","SHIPPENVILLE","PA","16254","AIR CONTACT TRANSPORT INC","7176691059","026000","","","","","N","","","","","","N","","1","00380226","03"
2017136116,"05","3","532 EMAUS STREET","","MIDDLETOWN","PA","17057","UNIVAR USA INC","7179447472","080000","2","","","","Y","1","","","","","N","","2","00028633","08"
2017136456,"99","9","1892 W MAIN STREET","","MOUNT JOY","PA","17552","HAWTHORNE ELECTRIC INC","9999999999","022000","","","","","N","","","","","","N","","2","","09"
2017136849,"05","9","13410 SUTTON PARK DR S","","JACKSONVILLE","FL","32224","LANDSTAR INWAY INC","7172436889","080000","","","","","N","","","","","","N","A-00216939","2","00216939","08"
2018007250,"03","9","1259 PALO ALTO RD","","HYNDMAN","PA","15545","DAVID TROUTMAN","8149771011","058000","","","","","N","","","","","","N","","2","00517387","08"
2017003397,"02","2","2009 SOUTH PARK CT","","DUBUQUE","IA","52033","FOODLINER","7176780052","076000","","","","","N","","","","","","N","","2","00114039","09"
2017004564,"05","1","15200 ST RD 11 S","","COLUMBUS","IN","47201","CELADON TRUCKING SERVICES INC","3363016031","080000","","","","","N","","","","","","N","","1","00261902","08"
2017009626,"04","4","350 ELCO DR","","MYERSTOWN","PA","16067","CLAIR B NOLT","7178211014","016244","","","","","N","","","","","","N","","2","02431863","03"
2017010694,"03","9","7020 MOUNT HERMON CHURC","","DURHAM","PA","27705","IDEAL PRECAST","9193094411","080000","","","","","N","","","","","","N","","1","02107746","08"
2017014729,"99","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","9999999999","999999","","","","","N","","","","","","U","","2","","11"
2017015251,"05","1","5420 BROWN AVE","","SAINT LOUIS","MO","63120","HUB GROUP TRUCKING","8003775833","999999","","","","","N","","","","","","N","","2","01454112","08"
2017024042,"05","1","2722 220TH ST","","CHARLES CITY","IA","50616","NORMAN ZIMMERMAN","6412280735","080000","","","","","N","","","","","","N","","1","02458749","08"
2017026894,"02","8","2202 S. MARKET ST","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICES","7173610024","999999","","","","","N","","","","","","N","","1","00350651","11"
2017027516,"02","1","5975 BRECKENRIDGE RD","","DULUTH","GA","30096","TOYOTA INDUSTRIES COMMERCIAL","9999999999","025950","","","","","","","","","","","N","","1","99999999","03"
2017035304,"04","4","201 IRON VALLEY DRIVE","","LEBANON","PA","17042","BBGY TRUCKING LLC","7178673992","073280","","","","","N","","","","","","N","","1","02331364","04"
2017037874,"02","7","810 PINE TREE WAY","","LANCASTER","PA","17601","TAKE AWAY REFUSE","7174909258","025950","","","","","N","","","","","","N","","1","02312931","03"
2017039306,"03","2","420 W LINCOLN ST","","CALENDONIA","MN","55921","CALEDONIA HAULERS","5077259000","080000","","","","","N","","","","","","N","","1","00124608","08"
2017042923,"03","4","210 HOWARD AVE","","HAMBURG","PA","19526","DICK WESSNER INC","6105620851","073280","","","","","N","","","","","","N","","1","","04"
2017054271,"02","1","300 POPLAR ST.","PO BOX 10","RICHLAND","PA","17068","CUPBOARD WAGON LOCAL, INC.","7178667550","059900","","","","","N","","","","","","N","","1","00219245","03"
2017056926,"03","1","400 CHERYL AVE","","MECHANISBURG","PA","17055","JOHN GROSS AND COMPANY","7173036878","033000","","","","","N","","","","","","N","","4","00014422","04"
2017057351,"02","1","36 BUTTONWOOD AVE","","NEW CASTLE","DE","19720","MVR TRANSPORTATION AND LAGISTICS","2159836760","014500","","","","","N","","","","","","N","","1","00327574","03"
2017057351,"05","1","5959 COCA-COLA AVE","","PORTAGE","IN","46368","THE MARTIN-BROWER COMPANY LLC","4106888668","080000","","","","","N","","","","","","N","","2","00148192","06"
2017059051,"03","1","224 RED RIDGE ROAD","","MIFFLINBURG","PA","17844","ERDLEY TRUCKING","5709660313","080000","","","","","N","","","","","","N","A-00306231","1","00296076","08"
2017065126,"05","2","116 N LIVELY BLVD","","ELK GROVE","IN","60007","PENN TANK LINES","8132203420","080000","","","","","N","","","","","","N","","1","00264473","08"
2017075989,"02","0","420 EAST HIGH ST APT 6","","PALMYRA","PA","17078","GLENN P EBLING","7176724560","","","","","","N","","","","","","N","","1","02572692","02"
2017078114,"04","7","18500 N ALLIED WAY","","PHOENIX","AZ","85054","REPUBLIC SERVICES OF PENNSYLVANI","4806272700","073280","","","","","N","","","","","","N","","2","00348394","04"
2017080588,"03","9","5070 LEIKE RD","","PARKESBURG","PA","19365","DOUBLE C HAULING","7175871502","050000","","","","","N","","","","","","N","","2","02261128","08"
2017081525,"03","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","7173975613","020000","","","","","N","","","","","","N","","2","","11"
2017088096,"03","1","7101 W 17TH ST","","GARY","IN","46406","SCHNEIDER NATIONAL CARRIERS","8004477433","080000","","","","","N","","","","","","N","","1","00264184","08"
2017090874,"03","7","1245 EAGLE WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL","7173559560","033000","","","","","N","","","","","","N","","2","01413530","04"
2017105268,"05","2","711 JORIE BLVD SUITE 10","","OAK BROOK","IL","60523","SUPERIOR BULK LOGISTICS INC","8006550688","080000","","","","","N","","","","","","N","","1","00834726","08"
2017105547,"03","9","184 PILOTTPWN RD","","PEACH BOTTOM","PA","17563","MARLIN NOLT TRUCKING LLC","7179335741","080000","","","","","N","","","","","","N","","1","01334036","07"
2017113712,"03","9","1475 RIVER ROAD P.O. BOX 466","","MARIETTA","PA","17547","LAWN EQUIPMENT PARTS CO.","7179190252","080000","","","","","","","","","","","N","","2","00027857","08"
2017116402,"05","3","199 STRYKERS RD","","PHILLIPSBURG","NJ","08865","H AND S ENTERPRISES INC","8003349171","800000","","","","","N","","","","","","N","","2","00462679","08"
2017123776,"03","4","76 SOUTH BELMONT ROAD","","PARADISE","PA","17562","STRASBURG MASONRY","7176876842","080000","","","","","N","","","","","","N","A-8919515","2","02250623","04"
2017124360,"03","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","7178591879","053600","","","","","N","","","","","","N","","2","","04"
2017130561,"03","7","1245 EAGLES WAY","","EAST EARL","PA","17519","EAGLE DISPOSAL","9563559560","999999","","","","","N","","","","","","N","","2","","04"
2018001034,"03","8","45 ERICK ROAD","","LANCASTER","PA","17602","SOUTH CENTRAL TRANSIT AUTHORITY","7173975613","999999","","","","","N","","","","","","N","","3","","11"
2018007789,"02","1","801 BRANDY FARM LANE","","GAMBRILLS","MD","21054","MIKE'S WHOLESALE BAIT","4102795550","013000","","","","","N","","","","","","N","A-00000000","1","00397331","03"
2017008591,"03","1","185 MUD LANE","","NORTHAMPTON","PA","18067","ROBERT EDWARD DAUMER","6103901058","080000","","","","","N","","","","","","N","","2","00047035","08"
2017010973,"05","1","338 STEVENS AVE","","LANCASTER","PA","17602","OWNER OPERATOR CASTELLANOS","7178369057","080000","","","","","N","","","","","","N","","2","02641728","08"
2017012940,"05","1","12615 E. PACIFIC CIRCLE","","AURORA","CO","80014","SYTNYK TRUCKING","4405213818","080000","","","","","N","","","","","","N","A-51002856","1","58297266","08"
2017021874,"05","1","3905 COREY RD","","HARRISBURG","PA","17109","SYSCO LEASING LLC","7175614000","048000","","","","","N","","","","","","N","","2","00338861","08"
2017023201,"03","3","150 MAIN ST","","LANDISVILLE","PA","17538","SNAVELYS LUMBER","7178982241","017500","","","","","N","","","","","","N","","2","00011797","04"
2017024471,"02","9","PO BOX 39","","GORDONVILLE","PA","17529","HOOBER FEEDS","7177683216","080000","","","","","N","","","","","","N","","1","02119418","06"
2017030378,"05","9","40 GARDEN SPOT RD STE 100","","EPHRATA","PA","17522","LESTER R SUMMERS INC","7177336556","080000","","","","","N","","","","","","N","","2","00010702","08"
2017036063,"05","1","PO BOX 2545","","GREEN BAY","WI","54304","SCHNEIDERNATIONAL INC","9205923048","080000","","","","","N","","","","","","N","","1","00264184","08"
2017049025,"03","1","1885 N READING RD","","DENVER","PA","17517","E & F TRUCKING","7173364948","080000","","","","","N","","","","","","U","A-00117949","1","00005572","08"
2017051164,"01","2","624 S. PRINCE STREET","","LANCASTER","PA","17603","JEROME H. RHOADS","7173975277","033000","3","","","","Y","1","","","","","N","","2","00011673","09"
2017060407,"05","2","711 JORIE BLVD STE 101 NORTH","","OAK BROOK","IL","60523","SUPERIOR BULK LOGISTICS INC","8562990436","080000","3","","","","Y","1","","","","","N","","2","00834726","08"
2017061385,"05","1","1961 PETROLIA HILL RD","","WELLSVILLE","NY","14895","DEJONGE TRUCKING","5855933298","080000","","","","","N","","","","","","N","","1","","08"
2017063620,"05","6","19651 MUNCASTER RD","","DERWOOD","MD","20855","MILESTONE TOWING TRANSPORTING","3013301614","080000","","","","","N","","","","","","N","","2","00982343","08"
2017066113,"02","1","740 E LINCOLN AVE","","MYERSTOWN","PA","17067","DENMAR ASSOCIATES","7172680216","014000","","","","","N","","","","","","N","","1","00544753","03"
2017066113,"03","1","PO BOX 1731","","SAINT AUGUSTINE","FL","32085","POSTAL FLEET SERVICES","9048242007","054000","","","","","N","","","","","","N","","2","01061289","08"
2017069977,"02","9","708 BLAIR MILL RD","","WILLOW GROVE","PA","19090","ASPLUNDH","7174303639","033000","","","","","N","","","","","","N","","2","00101328","99"
2017071195,"04","7","3730 SANDHURST DR","","YORK","PA","17406","REPUBLIC SERVICES OF PENSYLVANIA","8002109675","066000","","","","","N","","","","","","N","","2","","04"
2017082178,"03","5","1001 PAXTON STREET","","HARRISBURG","PA","17104","PENNSY SUPPLY INC","7172334511","026000","","","","","N","","","","","","N","","1","00011879","04"
2017083466,"05","1","8558 COUNTY RD 14","","IONIA","NY","14475","GARY L OBRIEN","5853012208","074000","","","","","N","","","","","","N","","2","00512396","08"
2017092674,"05","1","PO BOX 248 1800 E OLD L","","LANGHORNE","PA","19046","MAWSON AND MAWSON","2157501100","080000","","","","","N","","","","","","N","A-0070696","1","00113529","08"
2017099673,"02","1","3946 HAYCREEK ROAD","","BIRDSBORO","PA","19508","ENERGY CONSERVATION CENTER LLC","6109136397","012500","","","","","N","","","","","","N","","1","02185044","03"
2017104077,"04","7","230 WOHLSEN WAY, UNIT 410937","","LANCASTER","PA","17603","WASTE MANAGEMENT OF PA INC.","8008695566","073280","","","","","N","","","","","","N","","1","00344050","04"
2017120114,"04","7","1076 OLD MANHEIM PIKE","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","7173932627","073280","","","","","N","","","","","","N","","1","00424824","04"
2017128817,"05","1","1760 ROHRERSTOWN RD","","LANCASTER","PA","17601","SHAWNEE TRUCKING LLC","7176846100","080000","","","","","N","","","","","","N","A-00121557","2","01342517","08"
2017131273,"99","9","3864 COURTNEY ST","SUITE 180","BETHLEHEM","PA","18017","UNITED PARCEL SERVICE","9999999999","014500","","","","","N","","","","","","U","","2","","05"
2017132917,"01","4","100 BUCH AVE","","LANCASTER","PA","17601","MANHEIM TOWNSHIP","7175696406","026000","","","","","N","","","","","","N","","1","","09"
2017003443,"99","1","920 BRUNSWICK STREET","","BALTIMORE","MD","21223","RYDER TRUCK RENTAL","4435770772","080000","","","","","N","","","","","","N","","2","00165420","08"
2017005084,"02","8","119 BUS LANE","","PUNXSUTAWNEY","PA","17601","STATE OF PENNSYLVANIA INC","7178985519","033000","","","","","N","","","","","","N","","2","","11"
2017018257,"05","1","116 SENSENIG RD","","EPHRATA","PA","17522","M.M. LEID","7175872629","065000","","","","","N","","","","","","N","","2","01075338","08"
2017022072,"05","3","415 EAST MEMORIAL BOULE","","WOMELSDORF","PA","19567","7 D WHOLESALE","6105891700","080000","","","","","N","","","","","","U","","2","00154038","08"
2017023200,"02","1","2851 OLD TREE DRIVE","","LANCASTER","PA","17603","GEGEL'S PRODUCE","7173926612","017950","","","","","N","","","","","","N","","1","01208429","03"
2017024244,"05","1","451 FREIGHT STREET","","CAMP HILL","PA","17011","PAUL MILLER TRUCKING","7176640739","080000","","","","","N","","","","","","N","","1","00269486","08"
2017024244,"05","1","1435 RIVER RD  PO BOX 69","","MARIETTA","PA","17547","BURMA LEASING INC","7174260195","080000","","","","","N","","","","","","N","","3","00229355","08"
2017024718,"04","1","1335 NORTHNEADOW PKWY,","","ROSWELL","GA","30076","UPS FREIGHT","6783393171","080000","","","","","N","","","","","","N","","2","00121058","08"
2017026453,"02","7","4362 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","7178591879","058400","","","","","N","","","","","","N","","1","02074205","03"
2017027903,"02","8","2701 E CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","7175191506","999999","","","","","N","","","","","","N","","2","","11"
2017030222,"03","1","6380 BRACKBILL RD","","MECHANICSBURG","PA","17055","CARLISLE CARRIERS CORP","7176918600","080000","","","","","N","","","","","","N","A-00109478","2","00369330","08"
2017031747,"05","1","6600 S BRAINARD AVE UNIT 206","","COUNTRYSIDE","IL","60525","JPVS IMPORT EXPORT","7085881588","080000","","","","","N","","","","","","N","","3","01316036","08"
2017032693,"02","1","1825 W 450 SOUTH","","COLUMBUS","IN","47201","CELADON TRUCKING SERVICES INC","8002352366","080000","","","","","N","","","","","","N","","2","00261902","03"
2017033804,"03","7","3850 WOODHAVEN RD, APT","","PHILADELPHIA","PA","19154","MORTIMER EXPRESS INC","2672575927","072000","","","","","N","","","","","","N","","2","01986383","08"
2017034973,"05","9","965 N STATE ST","","EPHRATA","PA","175221752","HURST HAULING","7174055443","080000","","","","","N","","","","","","N","","1","00561679","08"
2017037708,"03","1","6500 W INDUSTRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION CO","2199772021","080000","","","","","N","","","","","","N","","2","00054283","08"
2017039315,"02","2","251 COMMERCE DR.","","NEW HOLLAND","PA","17557","MATRINDALE PROPANE INC.","4843542303","033000","","","","","N","","","","","","N","","1","01565503","03"
2017044565,"02","1","11 ABRASON ST.","","LANCASTER","PA","17601","SARAH'S MOTOR EXPRESS CORP.","7172959730","999999","","","","","N","","","","","","N","","2","00718130","03"
2017053164,"02","1","3097 OLD PHILADELPHIA PIKE","","BIRD IN HAND","PA","175059724","A L KAUFFMAN & SONS CO","7177687112","011000","","","","","N","","","","","","N","","1","00487299","03"
2017062987,"99","9","5 HOLLAND ST","","LANDISVILLE","PA","17538","KLINES SERVICES LLC","9999999999","013000","","","","","N","","","","","","U","","1","","05"
2017067273,"02","1","2048 GOCHLAN RD","","MANHEIM","PA","17545","JEFFREY  LANDIS / SNAP ON TOOLS","7172780234","033000","","","","","N","","","","","","N","","1","02315743","03"
2017069913,"05","3","965 N STATE ST","","EPHRATA","PA","17522","HURST HAULING","7174055443","080000","","","","","N","","","","","","N","","2","00056167","08"
2017074902,"03","9","127 ROSE DRIVE","","SAYLORSBURG","PA","18353","LUNDES GARRETT","5707301407","080000","","","","","N","","","","","","N","","1","02362755","07"
2017076834,"02","1","5706 6TH AVE","","ALTOONA","PA","16602","SHEETZ INC","8149345163","030000","","","","","N","","","","","","N","","2","","03"
2017091365,"05","3","3325 FRANKFORD AVE.","","PHILADELPHIA","PA","19134","L&H TRUCKING I LLC","7602201996","080000","","","","","N","","","","","","N","","1","02822749","08"
2017103333,"05","1","412 SHOEMAKER RD","","LOST CITY","WV","26810","B&S PYLES TRUCKING LLC","3044908415","016500","","","","","N","","","","","","N","","1","02569985","08"
2017105670,"05","1","6500 W. INDUSTRIAL HWY","","GARY","IN","46406","SWIFT","2199772021","080000","","","","","N","","","","","","N","","1","00054283","08"
2017105670,"03","0","15200 ST RD. 11 S","","COLUMBUS","IN","47201","CELEDON TRUCKING SERVICES","3179727000","080000","","","","","N","","","","","","N","","2","00261902","07"
2017107323,"03","9","5001 US HWY 30 WEST","","FORT WAYNE","IN","46818","CRST EXPEDITED INC","8004430940","080000","","","","","N","","","","","","N","","1","00053773","09"
2017108331,"04","2","1076 OLD MANHEIM PIKE","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","7173932627","073000","3","","","","Y","1","","","","","N","","2","00424824","04"
2017123115,"03","9","5351 PINE HILL RD","","DOVER","PA","17315","ANDREW L KREIDER TRUCKING","7175778286","080000","","","","","N","","","","","","N","","1","02795856","08"
2017126755,"05","1","710 BRICK SCHOOLHOUSE R","","CENTREVILLE","MD","21617","JAY KINNAMON TRUCKING","4107583165","080000","","","","","N","","","","","","N","","1","01611982","08"
2017130533,"99","9","1076 OLD MANHEIM PK.","","LANCASTER","PA","17601","LANCASTER OIL COMPANY","9999999999","999999","","","","","N","","","","","","N","","1","","07"
2017138362,"04","4","3530 MARIETTA AVENUE","","LANCASTER","PA","17601","SKIP MARTIN SALVAGE CENTER","7178720373","073280","","","","","N","","","","","","N","","2","02309933","04"
2018000134,"03","0","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS","8668895580","080000","","","","","N","","","","","","N","","1","00511412","07"
2018000134,"02","1","4008 3RD AVE","","NEW YORK","NY","11232","NEW PHOENIX DISTRIBUTORS","7186339889","025995","","","","","N","","","","","","N","","2","02363578","03"
2018007777,"03","9","313 IRON HORSE WAY","","PROVIDENCE","RI","02908","UNFI TRANSPORT LLC","4015288634","080000","","","","","N","","","","","","N","","2","00179097","08"
2017015390,"03","4","502 S ARCH ST","","SEAFORD","DE","19973","SEVEN STARR TRUCKING LLC","3028532862","073280","","","","","N","","","","","","N","","2","02902256","04"
2017017585,"03","7","85 BRICKYARD RD","PO BOX 3066","YORK","PA","16535","PENNWASTE","7176764456","038960","","","","","N","","","","","","N","","2","02070588","04"
2017021918,"05","3","10000 STAGE ROAD","","MCCLURE","PA","17841","MID STATE LOGISTICS","5707652081","080000","","","","","N","","","","","","N","","1","02911982","08"
2017039144,"03","1","300 BEN FAIRLESS DRIVE","","FAIRLESS HILLS","PA","19030","AL PATTERSON INC","8003327090","058400","","","","","N","","","","","","N","","2","00042163","04"
2017039940,"05","2","4668 BREEZYVIEW ROAD","PO BOX 469","COLUMBIA","PA","17512","GOOD TRANSPORT SERVICE INC","7176842228","080000","","","","","N","","","","","","N","A-0114552","1","00150698","08"
2017046532,"02","1","1336 LOOP RD","","LANCASTER","PA","176044215","H2 LLC","7172901330","014000","","","","","","","","","","","N","","3","01036153","03"
